使用设备: cuda
加载CINIC-10数据集...
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
CINIC-10数据集加载和预处理完成.
--- 开始在 cinic10 数据集上进行原版VFL训练 (共 30 个周期) ---
周期 [2/30], 批次 [1330/1407], 损失: 1.1622, 平均损失: 1.4118
周期 [2/30], 批次 [1340/1407], 损失: 1.1787, 平均损失: 1.4112
周期 [2/30], 批次 [1350/1407], 损失: 1.2774, 平均损失: 1.4102
周期 [2/30], 批次 [1360/1407], 损失: 1.4670, 平均损失: 1.4095
周期 [2/30], 批次 [1370/1407], 损失: 1.3972, 平均损失: 1.4091
周期 [2/30], 批次 [1380/1407], 损失: 1.2771, 平均损失: 1.4084
周期 [2/30], 批次 [1390/1407], 损失: 1.2921, 平均损失: 1.4078
周期 [2/30], 批次 [1400/1407], 损失: 1.3881, 平均损失: 1.4070
周期 [2/30], 批次 [1407/1407], 损失: 1.1165, 平均损失: 1.4063
=== 周期 [2/30] 完成 === 平均损失: 1.4063
周期 [3/30], 批次 [10/1407], 损失: 1.2741, 平均损失: 1.2912
周期 [3/30], 批次 [20/1407], 损失: 1.3634, 平均损失: 1.2921
周期 [3/30], 批次 [30/1407], 损失: 1.2040, 平均损失: 1.2875
周期 [3/30], 批次 [40/1407], 损失: 1.4560, 平均损失: 1.2840
周期 [3/30], 批次 [50/1407], 损失: 1.1957, 平均损失: 1.2921
周期 [3/30], 批次 [60/1407], 损失: 1.5126, 平均损失: 1.2904
周期 [3/30], 批次 [70/1407], 损失: 1.3933, 平均损失: 1.2932
周期 [3/30], 批次 [80/1407], 损失: 1.4298, 平均损失: 1.3085
周期 [3/30], 批次 [90/1407], 损失: 1.4779, 平均损失: 1.3015
周期 [3/30], 批次 [100/1407], 损失: 1.2845, 平均损失: 1.2951
周期 [3/30], 批次 [110/1407], 损失: 1.5001, 平均损失: 1.2960
周期 [3/30], 批次 [120/1407], 损失: 1.1366, 平均损失: 1.2927
周期 [3/30], 批次 [130/1407], 损失: 1.0701, 平均损失: 1.2886
周期 [3/30], 批次 [140/1407], 损失: 1.3045, 平均损失: 1.2884
周期 [3/30], 批次 [150/1407], 损失: 1.3576, 平均损失: 1.2852
周期 [3/30], 批次 [160/1407], 损失: 1.2999, 平均损失: 1.2866
周期 [3/30], 批次 [170/1407], 损失: 1.3815, 平均损失: 1.2899
周期 [3/30], 批次 [180/1407], 损失: 1.5888, 平均损失: 1.2933
周期 [3/30], 批次 [190/1407], 损失: 1.4207, 平均损失: 1.2922
周期 [3/30], 批次 [200/1407], 损失: 1.4709, 平均损失: 1.2924
周期 [3/30], 批次 [210/1407], 损失: 1.4383, 平均损失: 1.2928
周期 [3/30], 批次 [220/1407], 损失: 1.5256, 平均损失: 1.2919
周期 [3/30], 批次 [230/1407], 损失: 1.2922, 平均损失: 1.2920
周期 [3/30], 批次 [240/1407], 损失: 1.2959, 平均损失: 1.2933
周期 [3/30], 批次 [250/1407], 损失: 1.1581, 平均损失: 1.2929
周期 [3/30], 批次 [260/1407], 损失: 1.2809, 平均损失: 1.2911
周期 [3/30], 批次 [270/1407], 损失: 1.4941, 平均损失: 1.2903
周期 [3/30], 批次 [280/1407], 损失: 1.1380, 平均损失: 1.2916
周期 [3/30], 批次 [290/1407], 损失: 1.3527, 平均损失: 1.2906
周期 [3/30], 批次 [300/1407], 损失: 1.0949, 平均损失: 1.2895
周期 [3/30], 批次 [310/1407], 损失: 1.1812, 平均损失: 1.2904
周期 [3/30], 批次 [320/1407], 损失: 1.2139, 平均损失: 1.2889
周期 [3/30], 批次 [330/1407], 损失: 1.2365, 平均损失: 1.2852
周期 [3/30], 批次 [340/1407], 损失: 1.0349, 平均损失: 1.2863
周期 [3/30], 批次 [350/1407], 损失: 1.0396, 平均损失: 1.2868
周期 [3/30], 批次 [360/1407], 损失: 1.1186, 平均损失: 1.2844
周期 [3/30], 批次 [370/1407], 损失: 1.4440, 平均损失: 1.2855
周期 [3/30], 批次 [380/1407], 损失: 1.1720, 平均损失: 1.2842
周期 [3/30], 批次 [390/1407], 损失: 1.3599, 平均损失: 1.2839
周期 [3/30], 批次 [400/1407], 损失: 1.3459, 平均损失: 1.2848
周期 [3/30], 批次 [410/1407], 损失: 1.2973, 平均损失: 1.2839
周期 [3/30], 批次 [420/1407], 损失: 1.0911, 平均损失: 1.2828
周期 [3/30], 批次 [430/1407], 损失: 1.1057, 平均损失: 1.2832
周期 [3/30], 批次 [440/1407], 损失: 1.2182, 平均损失: 1.2823
周期 [3/30], 批次 [450/1407], 损失: 1.1709, 平均损失: 1.2830
周期 [3/30], 批次 [460/1407], 损失: 1.2339, 平均损失: 1.2824
周期 [3/30], 批次 [470/1407], 损失: 1.2561, 平均损失: 1.2831
周期 [3/30], 批次 [480/1407], 损失: 0.9838, 平均损失: 1.2811
周期 [3/30], 批次 [490/1407], 损失: 1.1500, 平均损失: 1.2812
周期 [3/30], 批次 [500/1407], 损失: 1.4338, 平均损失: 1.2822
周期 [3/30], 批次 [510/1407], 损失: 1.0998, 平均损失: 1.2808
周期 [3/30], 批次 [520/1407], 损失: 1.2534, 平均损失: 1.2806
周期 [3/30], 批次 [530/1407], 损失: 1.1354, 平均损失: 1.2792
周期 [3/30], 批次 [540/1407], 损失: 1.3446, 平均损失: 1.2791
周期 [3/30], 批次 [550/1407], 损失: 1.4566, 平均损失: 1.2786
周期 [3/30], 批次 [560/1407], 损失: 1.3107, 平均损失: 1.2795
周期 [3/30], 批次 [570/1407], 损失: 1.1692, 平均损失: 1.2788
周期 [3/30], 批次 [580/1407], 损失: 0.9631, 平均损失: 1.2787
周期 [3/30], 批次 [590/1407], 损失: 1.3364, 平均损失: 1.2792
周期 [3/30], 批次 [600/1407], 损失: 1.3207, 平均损失: 1.2778
周期 [3/30], 批次 [610/1407], 损失: 1.0889, 平均损失: 1.2786
周期 [3/30], 批次 [620/1407], 损失: 1.3940, 平均损失: 1.2791
周期 [3/30], 批次 [630/1407], 损失: 1.3873, 平均损失: 1.2774
周期 [3/30], 批次 [640/1407], 损失: 1.4887, 平均损失: 1.2774
周期 [3/30], 批次 [650/1407], 损失: 1.2930, 平均损失: 1.2761
周期 [3/30], 批次 [660/1407], 损失: 1.3797, 平均损失: 1.2761
周期 [3/30], 批次 [670/1407], 损失: 1.2284, 平均损失: 1.2760
周期 [3/30], 批次 [680/1407], 损失: 1.2930, 平均损失: 1.2765
周期 [3/30], 批次 [690/1407], 损失: 1.2540, 平均损失: 1.2766
周期 [3/30], 批次 [700/1407], 损失: 1.4456, 平均损失: 1.2761
周期 [3/30], 批次 [710/1407], 损失: 1.3403, 平均损失: 1.2752
周期 [3/30], 批次 [720/1407], 损失: 1.1484, 平均损失: 1.2752
周期 [3/30], 批次 [730/1407], 损失: 1.2922, 平均损失: 1.2753
周期 [3/30], 批次 [740/1407], 损失: 1.2788, 平均损失: 1.2750
周期 [3/30], 批次 [750/1407], 损失: 0.9485, 平均损失: 1.2748
周期 [3/30], 批次 [760/1407], 损失: 1.1627, 平均损失: 1.2739
周期 [3/30], 批次 [770/1407], 损失: 1.0849, 平均损失: 1.2733
周期 [3/30], 批次 [780/1407], 损失: 1.1394, 平均损失: 1.2728
周期 [3/30], 批次 [790/1407], 损失: 1.1807, 平均损失: 1.2719
周期 [3/30], 批次 [800/1407], 损失: 1.1160, 平均损失: 1.2707
周期 [3/30], 批次 [810/1407], 损失: 1.1806, 平均损失: 1.2707
周期 [3/30], 批次 [820/1407], 损失: 1.1408, 平均损失: 1.2705
周期 [3/30], 批次 [830/1407], 损失: 1.3897, 平均损失: 1.2699
周期 [3/30], 批次 [840/1407], 损失: 1.0515, 平均损失: 1.2688
周期 [3/30], 批次 [850/1407], 损失: 1.1334, 平均损失: 1.2681
周期 [3/30], 批次 [860/1407], 损失: 1.3712, 平均损失: 1.2676
周期 [3/30], 批次 [870/1407], 损失: 1.3412, 平均损失: 1.2667
周期 [3/30], 批次 [880/1407], 损失: 0.9833, 平均损失: 1.2658
周期 [3/30], 批次 [890/1407], 损失: 1.1355, 平均损失: 1.2659
周期 [3/30], 批次 [900/1407], 损失: 1.2534, 平均损失: 1.2647
周期 [3/30], 批次 [910/1407], 损失: 1.3712, 平均损失: 1.2651
周期 [3/30], 批次 [920/1407], 损失: 1.3110, 平均损失: 1.2643
周期 [3/30], 批次 [930/1407], 损失: 1.1927, 平均损失: 1.2642
周期 [3/30], 批次 [940/1407], 损失: 1.2192, 平均损失: 1.2635
周期 [3/30], 批次 [950/1407], 损失: 1.0090, 平均损失: 1.2629
周期 [3/30], 批次 [960/1407], 损失: 1.1318, 平均损失: 1.2622
周期 [3/30], 批次 [970/1407], 损失: 1.3785, 平均损失: 1.2618
周期 [3/30], 批次 [980/1407], 损失: 1.3069, 平均损失: 1.2613
周期 [3/30], 批次 [990/1407], 损失: 1.3094, 平均损失: 1.2611
周期 [3/30], 批次 [1000/1407], 损失: 1.1470, 平均损失: 1.2601
周期 [3/30], 批次 [1010/1407], 损失: 1.3044, 平均损失: 1.2605
周期 [3/30], 批次 [1020/1407], 损失: 1.1366, 平均损失: 1.2594
周期 [3/30], 批次 [1030/1407], 损失: 1.1287, 平均损失: 1.2589
周期 [3/30], 批次 [1040/1407], 损失: 1.2916, 平均损失: 1.2595
周期 [3/30], 批次 [1050/1407], 损失: 1.1178, 平均损失: 1.2591
周期 [3/30], 批次 [1060/1407], 损失: 1.2989, 平均损失: 1.2592
周期 [3/30], 批次 [1070/1407], 损失: 1.2388, 平均损失: 1.2587
周期 [3/30], 批次 [1080/1407], 损失: 1.1259, 平均损失: 1.2578
周期 [3/30], 批次 [1090/1407], 损失: 1.2484, 平均损失: 1.2577
周期 [3/30], 批次 [1100/1407], 损失: 1.0394, 平均损失: 1.2571
周期 [3/30], 批次 [1110/1407], 损失: 1.2499, 平均损失: 1.2573
周期 [3/30], 批次 [1120/1407], 损失: 1.3677, 平均损失: 1.2575
周期 [3/30], 批次 [1130/1407], 损失: 0.9174, 平均损失: 1.2568
周期 [3/30], 批次 [1140/1407], 损失: 1.2840, 平均损失: 1.2564
周期 [3/30], 批次 [1150/1407], 损失: 1.2361, 平均损失: 1.2558
周期 [3/30], 批次 [1160/1407], 损失: 1.0527, 平均损失: 1.2548
周期 [3/30], 批次 [1170/1407], 损失: 1.2617, 平均损失: 1.2544
周期 [3/30], 批次 [1180/1407], 损失: 1.4374, 平均损失: 1.2546
周期 [3/30], 批次 [1190/1407], 损失: 1.2598, 平均损失: 1.2543
周期 [3/30], 批次 [1200/1407], 损失: 1.1766, 平均损失: 1.2539
周期 [3/30], 批次 [1210/1407], 损失: 1.3342, 平均损失: 1.2541
周期 [3/30], 批次 [1220/1407], 损失: 1.2224, 平均损失: 1.2543
周期 [3/30], 批次 [1230/1407], 损失: 1.0784, 平均损失: 1.2543
周期 [3/30], 批次 [1240/1407], 损失: 1.2108, 平均损失: 1.2542
周期 [3/30], 批次 [1250/1407], 损失: 1.1211, 平均损失: 1.2538
周期 [3/30], 批次 [1260/1407], 损失: 0.8981, 平均损失: 1.2525
周期 [3/30], 批次 [1270/1407], 损失: 0.9355, 平均损失: 1.2522
周期 [3/30], 批次 [1280/1407], 损失: 1.2405, 平均损失: 1.2527
周期 [3/30], 批次 [1290/1407], 损失: 1.2433, 平均损失: 1.2524
周期 [3/30], 批次 [1300/1407], 损失: 1.4984, 平均损失: 1.2523
周期 [3/30], 批次 [1310/1407], 损失: 1.1948, 平均损失: 1.2525
周期 [3/30], 批次 [1320/1407], 损失: 1.3342, 平均损失: 1.2524
周期 [3/30], 批次 [1330/1407], 损失: 1.0875, 平均损失: 1.2516
周期 [3/30], 批次 [1340/1407], 损失: 0.9993, 平均损失: 1.2507
周期 [3/30], 批次 [1350/1407], 损失: 1.1426, 平均损失: 1.2504
周期 [3/30], 批次 [1360/1407], 损失: 1.3562, 平均损失: 1.2503
周期 [3/30], 批次 [1370/1407], 损失: 1.1759, 平均损失: 1.2500
周期 [3/30], 批次 [1380/1407], 损失: 1.0811, 平均损失: 1.2492
周期 [3/30], 批次 [1390/1407], 损失: 1.1346, 平均损失: 1.2486
周期 [3/30], 批次 [1400/1407], 损失: 1.0836, 平均损失: 1.2482
周期 [3/30], 批次 [1407/1407], 损失: 1.1397, 平均损失: 1.2480
=== 周期 [3/30] 完成 === 平均损失: 1.2480
周期 [4/30], 批次 [10/1407], 损失: 0.9816, 平均损失: 1.1651
周期 [4/30], 批次 [20/1407], 损失: 0.9149, 平均损失: 1.1418
周期 [4/30], 批次 [30/1407], 损失: 1.1593, 平均损失: 1.1431
周期 [4/30], 批次 [40/1407], 损失: 1.0214, 平均损失: 1.1216
周期 [4/30], 批次 [50/1407], 损失: 1.2388, 平均损失: 1.1414
周期 [4/30], 批次 [60/1407], 损失: 1.1417, 平均损失: 1.1424
周期 [4/30], 批次 [70/1407], 损失: 1.1784, 平均损失: 1.1420
周期 [4/30], 批次 [80/1407], 损失: 1.2237, 平均损失: 1.1391
周期 [4/30], 批次 [90/1407], 损失: 1.2858, 平均损失: 1.1379
周期 [4/30], 批次 [100/1407], 损失: 1.0897, 平均损失: 1.1399
周期 [4/30], 批次 [110/1407], 损失: 1.0332, 平均损失: 1.1425
周期 [4/30], 批次 [120/1407], 损失: 0.9842, 平均损失: 1.1400
周期 [4/30], 批次 [130/1407], 损失: 1.2278, 平均损失: 1.1384
周期 [4/30], 批次 [140/1407], 损失: 1.0007, 平均损失: 1.1348
周期 [4/30], 批次 [150/1407], 损失: 1.1701, 平均损失: 1.1382
周期 [4/30], 批次 [160/1407], 损失: 1.4447, 平均损失: 1.1381
周期 [4/30], 批次 [170/1407], 损失: 1.2661, 平均损失: 1.1430
周期 [4/30], 批次 [180/1407], 损失: 1.3815, 平均损失: 1.1443
周期 [4/30], 批次 [190/1407], 损失: 1.0590, 平均损失: 1.1445
周期 [4/30], 批次 [200/1407], 损失: 1.2681, 平均损失: 1.1464
周期 [4/30], 批次 [210/1407], 损失: 1.1249, 平均损失: 1.1451
周期 [4/30], 批次 [220/1407], 损失: 1.1697, 平均损失: 1.1463
周期 [4/30], 批次 [230/1407], 损失: 1.1145, 平均损失: 1.1456
周期 [4/30], 批次 [240/1407], 损失: 1.0387, 平均损失: 1.1466
周期 [4/30], 批次 [250/1407], 损失: 1.0760, 平均损失: 1.1489
周期 [4/30], 批次 [260/1407], 损失: 1.0100, 平均损失: 1.1489
周期 [4/30], 批次 [270/1407], 损失: 1.1425, 平均损失: 1.1514
周期 [4/30], 批次 [280/1407], 损失: 1.2292, 平均损失: 1.1512
周期 [4/30], 批次 [290/1407], 损失: 1.0530, 平均损失: 1.1527
周期 [4/30], 批次 [300/1407], 损失: 0.9724, 平均损失: 1.1512
周期 [4/30], 批次 [310/1407], 损失: 1.1559, 平均损失: 1.1490
周期 [4/30], 批次 [320/1407], 损失: 1.1471, 平均损失: 1.1502
周期 [4/30], 批次 [330/1407], 损失: 1.3265, 平均损失: 1.1512
周期 [4/30], 批次 [340/1407], 损失: 1.3735, 平均损失: 1.1514
周期 [4/30], 批次 [350/1407], 损失: 1.2899, 平均损失: 1.1512
周期 [4/30], 批次 [360/1407], 损失: 1.1834, 平均损失: 1.1521
周期 [4/30], 批次 [370/1407], 损失: 1.2503, 平均损失: 1.1526
周期 [4/30], 批次 [380/1407], 损失: 1.1105, 平均损失: 1.1525
周期 [4/30], 批次 [390/1407], 损失: 1.1080, 平均损失: 1.1514
周期 [4/30], 批次 [400/1407], 损失: 1.4066, 平均损失: 1.1517
周期 [4/30], 批次 [410/1407], 损失: 1.2692, 平均损失: 1.1530
周期 [4/30], 批次 [420/1407], 损失: 0.9699, 平均损失: 1.1541
周期 [4/30], 批次 [430/1407], 损失: 1.0581, 平均损失: 1.1551
周期 [4/30], 批次 [440/1407], 损失: 1.2026, 平均损失: 1.1553
周期 [4/30], 批次 [450/1407], 损失: 1.3719, 平均损失: 1.1560
周期 [4/30], 批次 [460/1407], 损失: 0.9233, 平均损失: 1.1551
周期 [4/30], 批次 [470/1407], 损失: 0.8762, 平均损失: 1.1532
周期 [4/30], 批次 [480/1407], 损失: 1.2715, 平均损失: 1.1537
周期 [4/30], 批次 [490/1407], 损失: 1.3895, 平均损失: 1.1525
周期 [4/30], 批次 [500/1407], 损失: 1.1589, 平均损失: 1.1526
周期 [4/30], 批次 [510/1407], 损失: 1.0585, 平均损失: 1.1516
周期 [4/30], 批次 [520/1407], 损失: 1.0256, 平均损失: 1.1505
周期 [4/30], 批次 [530/1407], 损失: 1.0577, 平均损失: 1.1496
周期 [4/30], 批次 [540/1407], 损失: 1.1912, 平均损失: 1.1490
周期 [4/30], 批次 [550/1407], 损失: 1.1168, 平均损失: 1.1475
周期 [4/30], 批次 [560/1407], 损失: 1.3407, 平均损失: 1.1489
周期 [4/30], 批次 [570/1407], 损失: 1.0254, 平均损失: 1.1479
周期 [4/30], 批次 [580/1407], 损失: 0.9129, 平均损失: 1.1475
周期 [4/30], 批次 [590/1407], 损失: 1.2768, 平均损失: 1.1466
周期 [4/30], 批次 [600/1407], 损失: 1.2783, 平均损失: 1.1460
周期 [4/30], 批次 [610/1407], 损失: 1.0214, 平均损失: 1.1460
周期 [4/30], 批次 [620/1407], 损失: 1.0591, 平均损失: 1.1459
周期 [4/30], 批次 [630/1407], 损失: 1.1244, 平均损失: 1.1461
周期 [4/30], 批次 [640/1407], 损失: 1.0743, 平均损失: 1.1458
周期 [4/30], 批次 [650/1407], 损失: 0.9400, 平均损失: 1.1448
周期 [4/30], 批次 [660/1407], 损失: 1.1017, 平均损失: 1.1446
周期 [4/30], 批次 [670/1407], 损失: 1.0904, 平均损失: 1.1436
周期 [4/30], 批次 [680/1407], 损失: 1.1756, 平均损失: 1.1435
周期 [4/30], 批次 [690/1407], 损失: 1.1398, 平均损失: 1.1438
周期 [4/30], 批次 [700/1407], 损失: 1.2441, 平均损失: 1.1443
周期 [4/30], 批次 [710/1407], 损失: 1.1397, 平均损失: 1.1429
周期 [4/30], 批次 [720/1407], 损失: 1.2721, 平均损失: 1.1426
周期 [4/30], 批次 [730/1407], 损失: 1.1521, 平均损失: 1.1411
周期 [4/30], 批次 [740/1407], 损失: 1.2933, 平均损失: 1.1418
周期 [4/30], 批次 [750/1407], 损失: 1.3478, 平均损失: 1.1423
周期 [4/30], 批次 [760/1407], 损失: 1.0155, 平均损失: 1.1424
周期 [4/30], 批次 [770/1407], 损失: 1.2476, 平均损失: 1.1431
周期 [4/30], 批次 [780/1407], 损失: 1.2066, 平均损失: 1.1435
周期 [4/30], 批次 [790/1407], 损失: 1.0612, 平均损失: 1.1432
周期 [4/30], 批次 [800/1407], 损失: 1.2072, 平均损失: 1.1431
周期 [4/30], 批次 [810/1407], 损失: 1.0360, 平均损失: 1.1434
周期 [4/30], 批次 [820/1407], 损失: 1.1518, 平均损失: 1.1427
周期 [4/30], 批次 [830/1407], 损失: 1.1605, 平均损失: 1.1420
周期 [4/30], 批次 [840/1407], 损失: 1.0569, 平均损失: 1.1428
周期 [4/30], 批次 [850/1407], 损失: 1.2536, 平均损失: 1.1434
周期 [4/30], 批次 [860/1407], 损失: 1.2538, 平均损失: 1.1435
周期 [4/30], 批次 [870/1407], 损失: 1.1801, 平均损失: 1.1432
周期 [4/30], 批次 [880/1407], 损失: 1.1898, 平均损失: 1.1428
周期 [4/30], 批次 [890/1407], 损失: 1.1822, 平均损失: 1.1422
周期 [4/30], 批次 [900/1407], 损失: 1.0929, 平均损失: 1.1421
周期 [4/30], 批次 [910/1407], 损失: 1.0909, 平均损失: 1.1418
周期 [4/30], 批次 [920/1407], 损失: 1.1436, 平均损失: 1.1417
周期 [4/30], 批次 [930/1407], 损失: 1.3513, 平均损失: 1.1411
周期 [4/30], 批次 [940/1407], 损失: 1.3289, 平均损失: 1.1404
周期 [4/30], 批次 [950/1407], 损失: 1.0200, 平均损失: 1.1401
周期 [4/30], 批次 [960/1407], 损失: 1.1108, 平均损失: 1.1393
周期 [4/30], 批次 [970/1407], 损失: 1.1540, 平均损失: 1.1387
周期 [4/30], 批次 [980/1407], 损失: 1.2557, 平均损失: 1.1388
周期 [4/30], 批次 [990/1407], 损失: 1.0483, 平均损失: 1.1378
周期 [4/30], 批次 [1000/1407], 损失: 1.0979, 平均损失: 1.1377
周期 [4/30], 批次 [1010/1407], 损失: 0.9981, 平均损失: 1.1375
周期 [4/30], 批次 [1020/1407], 损失: 1.0845, 平均损失: 1.1372
周期 [4/30], 批次 [1030/1407], 损失: 0.9882, 平均损失: 1.1373
周期 [4/30], 批次 [1040/1407], 损失: 1.1646, 平均损失: 1.1377
周期 [4/30], 批次 [1050/1407], 损失: 1.0998, 平均损失: 1.1379
周期 [4/30], 批次 [1060/1407], 损失: 0.9963, 平均损失: 1.1368
周期 [4/30], 批次 [1070/1407], 损失: 1.2124, 平均损失: 1.1368
周期 [4/30], 批次 [1080/1407], 损失: 1.0939, 平均损失: 1.1366
周期 [4/30], 批次 [1090/1407], 损失: 0.9886, 平均损失: 1.1369
周期 [4/30], 批次 [1100/1407], 损失: 1.2263, 平均损失: 1.1366
周期 [4/30], 批次 [1110/1407], 损失: 0.9579, 平均损失: 1.1357
周期 [4/30], 批次 [1120/1407], 损失: 1.2032, 平均损失: 1.1359
周期 [4/30], 批次 [1130/1407], 损失: 0.9800, 平均损失: 1.1355
周期 [4/30], 批次 [1140/1407], 损失: 0.9985, 平均损失: 1.1358
周期 [4/30], 批次 [1150/1407], 损失: 0.8638, 平均损失: 1.1352
周期 [4/30], 批次 [1160/1407], 损失: 1.2709, 平均损失: 1.1348
周期 [4/30], 批次 [1170/1407], 损失: 1.1357, 平均损失: 1.1348
周期 [4/30], 批次 [1180/1407], 损失: 0.9813, 平均损失: 1.1339
周期 [4/30], 批次 [1190/1407], 损失: 1.2738, 平均损失: 1.1335
周期 [4/30], 批次 [1200/1407], 损失: 1.3278, 平均损失: 1.1333
周期 [4/30], 批次 [1210/1407], 损失: 1.1022, 平均损失: 1.1327
周期 [4/30], 批次 [1220/1407], 损失: 1.1414, 平均损失: 1.1324
周期 [4/30], 批次 [1230/1407], 损失: 1.1475, 平均损失: 1.1323
周期 [4/30], 批次 [1240/1407], 损失: 1.2147, 平均损失: 1.1321
周期 [4/30], 批次 [1250/1407], 损失: 1.1067, 平均损失: 1.1317
周期 [4/30], 批次 [1260/1407], 损失: 1.0725, 平均损失: 1.1315
周期 [4/30], 批次 [1270/1407], 损失: 0.8913, 平均损失: 1.1314
周期 [4/30], 批次 [1280/1407], 损失: 1.3364, 平均损失: 1.1319
周期 [4/30], 批次 [1290/1407], 损失: 1.0989, 平均损失: 1.1313
周期 [4/30], 批次 [1300/1407], 损失: 0.9769, 平均损失: 1.1312
周期 [4/30], 批次 [1310/1407], 损失: 1.0500, 平均损失: 1.1310
周期 [4/30], 批次 [1320/1407], 损失: 1.1986, 平均损失: 1.1308
周期 [4/30], 批次 [1330/1407], 损失: 1.1648, 平均损失: 1.1306
周期 [4/30], 批次 [1340/1407], 损失: 0.9972, 平均损失: 1.1302
周期 [4/30], 批次 [1350/1407], 损失: 1.0447, 平均损失: 1.1301
周期 [4/30], 批次 [1360/1407], 损失: 1.0394, 平均损失: 1.1301
周期 [4/30], 批次 [1370/1407], 损失: 1.2213, 平均损失: 1.1298
周期 [4/30], 批次 [1380/1407], 损失: 0.9990, 平均损失: 1.1298
周期 [4/30], 批次 [1390/1407], 损失: 1.0668, 平均损失: 1.1296
周期 [4/30], 批次 [1400/1407], 损失: 1.2509, 平均损失: 1.1293
周期 [4/30], 批次 [1407/1407], 损失: 1.2378, 平均损失: 1.1295
=== 周期 [4/30] 完成 === 平均损失: 1.1295
周期 [5/30], 批次 [10/1407], 损失: 0.8520, 平均损失: 1.0686
周期 [5/30], 批次 [20/1407], 损失: 1.0835, 平均损失: 1.0610
周期 [5/30], 批次 [30/1407], 损失: 0.8756, 平均损失: 1.0458
周期 [5/30], 批次 [40/1407], 损失: 1.1472, 平均损失: 1.0548
周期 [5/30], 批次 [50/1407], 损失: 1.1196, 平均损失: 1.0610
周期 [5/30], 批次 [60/1407], 损失: 1.2215, 平均损失: 1.0482
周期 [5/30], 批次 [70/1407], 损失: 1.0516, 平均损失: 1.0412
周期 [5/30], 批次 [80/1407], 损失: 0.9912, 平均损失: 1.0433
周期 [5/30], 批次 [90/1407], 损失: 1.1350, 平均损失: 1.0527
周期 [5/30], 批次 [100/1407], 损失: 1.1675, 平均损失: 1.0571
周期 [5/30], 批次 [110/1407], 损失: 1.2839, 平均损失: 1.0532
周期 [5/30], 批次 [120/1407], 损失: 1.2528, 平均损失: 1.0563
周期 [5/30], 批次 [130/1407], 损失: 1.2285, 平均损失: 1.0507
周期 [5/30], 批次 [140/1407], 损失: 1.2723, 平均损失: 1.0505
周期 [5/30], 批次 [150/1407], 损失: 1.0976, 平均损失: 1.0474
周期 [5/30], 批次 [160/1407], 损失: 0.9729, 平均损失: 1.0466
周期 [5/30], 批次 [170/1407], 损失: 1.2884, 平均损失: 1.0448
周期 [5/30], 批次 [180/1407], 损失: 1.0002, 平均损失: 1.0440
周期 [5/30], 批次 [190/1407], 损失: 1.1234, 平均损失: 1.0438
周期 [5/30], 批次 [200/1407], 损失: 1.2508, 平均损失: 1.0453
周期 [5/30], 批次 [210/1407], 损失: 1.1777, 平均损失: 1.0473
周期 [5/30], 批次 [220/1407], 损失: 1.0246, 平均损失: 1.0490
周期 [5/30], 批次 [230/1407], 损失: 1.0526, 平均损失: 1.0484
周期 [5/30], 批次 [240/1407], 损失: 1.0738, 平均损失: 1.0474
周期 [5/30], 批次 [250/1407], 损失: 0.8569, 平均损失: 1.0456
周期 [5/30], 批次 [260/1407], 损失: 1.2376, 平均损失: 1.0471
周期 [5/30], 批次 [270/1407], 损失: 1.2863, 平均损失: 1.0476
周期 [5/30], 批次 [280/1407], 损失: 1.0519, 平均损失: 1.0465
周期 [5/30], 批次 [290/1407], 损失: 1.1045, 平均损失: 1.0435
周期 [5/30], 批次 [300/1407], 损失: 1.3112, 平均损失: 1.0450
周期 [5/30], 批次 [310/1407], 损失: 1.0485, 平均损失: 1.0456
周期 [5/30], 批次 [320/1407], 损失: 0.9280, 平均损失: 1.0450
周期 [5/30], 批次 [330/1407], 损失: 1.0258, 平均损失: 1.0453
周期 [5/30], 批次 [340/1407], 损失: 0.7395, 平均损失: 1.0448
周期 [5/30], 批次 [350/1407], 损失: 1.1377, 平均损失: 1.0440
周期 [5/30], 批次 [360/1407], 损失: 1.2315, 平均损失: 1.0454
